Time,SoC,Temp,Vol,Curr
328,92.0645547450383,19.9518319917942,4.06341356544392,3.39361997594707
329,92.0444205525513,19.9531646699222,4.06332477395853,3.39356572030788
330,92.0242854212003,19.9545569846924,4.06323597854855,3.39351146379611
331,92.0041490133948,19.9559473992926,4.06314717755223,3.39345720541109
332,91.9840114781379,19.9573361882158,4.06305865093913,3.39340311382823
333,91.9638731520909,19.958755542143,4.06297024401582,3.39334909583748
334,91.9437339855718,19.9601902520642,4.06288183347085,3.39329507714487
335,91.9235938964351,19.9616575324494,4.06279341890118,3.39324105750744
336,91.9034527778164,19.9631338371051,4.06270499985184,3.39318703665179
337,91.8833106631056,19.9646102156449,4.06261657637742,3.39313301461088
338,91.8631677083178,19.9660866569695,4.06252814914269,3.39307899178524
339,91.8430239955904,19.9676036006671,4.06243971859767,3.39302496844631
340,91.8228794074148,19.9691248259392,4.06235128424843,3.39297094429661
341,91.80273386831,19.9706905333614,4.06226284578659,3.39291691915074
342,91.7825872326953,19.9722550042563,4.06217440253834,3.39286289260314
343,91.7624395898776,19.9738128046443,4.06208595478644,3.39280886482423
344,91.7422911445974,19.9753933520201,4.0619975034377,3.39275483636045
345,91.7221417629411,19.977046624959,4.06190904816899,3.39270080701745
346,91.7019910480824,19.9786831417986,4.06182058712691,3.39264677567909
347,91.6818392238165,19.9802808500408,4.06173212099075,3.39259274275501
348,91.6616867705936,19.9819128057095,4.06164365196041,3.39253870957007
349,91.6415335337038,19.9836050535134,4.06155517970682,3.39248467592642
350,91.621379108982,19.9852938683709,4.06146670231974,3.39243064067368
351,91.6012235558139,19.9869777414456,4.06137821989231,3.39237660386847
352,91.581067081715,19.9886808208372,4.06128973335354,3.39232256607051
353,91.5609096643577,19.9904071400749,4.06120124273716,3.3922685273003
354,91.5407512101673,19.9921559079474,4.06111274758617,3.39221448728286
355,91.5205916051824,19.9939287267519,4.06102424745842,3.39216044575206
356,91.5004307847035,19.995697144702,4.06093574196866,3.39210640247637
357,91.4802689184944,19.9974612997355,4.06084723179041,3.39205235786174
358,91.4601062059956,19.9992232222336,4.06075871782321,3.39199831244958
